"date","_NDXD-open","_NDXD-high","_NDXD-low","_NDXD-close","_NDXD-vol"
"4/18/2018","6824.58","6856.96","6788.32","6833.21","189322"
"4/19/2018","6793.08","6815.04","6749.07","6774.89","196395"
"4/20/2018","6754.68","6757.68","6642.83","6667.75","192179"
"4/23/2018","6699.16","6721.65","6613.55","6648.8","173737"
"4/24/2018","6680.88","6688.89","6464.74","6509.05","214925"
"4/25/2018","6514.33","6540.76","6426.57","6513.94","202669"
"4/26/2018","6606.61","6673.65","6579.12","6649.65","212714"
"4/27/2018","6748.59","6750.78","6619.26","6656.35","202753"
"4/30/2018","6669.44","6712.5","6593.6","6605.57","198702"
"5/1/2018","6592.93","6685.41","6578.26","6681.96","192911"
"5/2/2018","6694.52","6715.96","6637.96","6644.48","214420"
"5/3/2018","6608.7","6667.29","6539.87","6643.48","234574"
"5/4/2018","6618.7","6783.36","6612.39","6769.12","202223"
"5/7/2018","6803.45","6846.46","6796.05","6821.87","193998"
"5/8/2018","6813.91","6830.87","6770.3","6815.48","205483"
"5/9/2018","6830.55","6895.93","6807.4","6893.21","224148"
"5/10/2018","6909.18","6966.93","6906.77","6963.55","223346"
"5/11/2018","6948.87","6969.3","6923.61","6952.56","208303"
"5/14/2018","6977.35","7008.26","6954.64","6964.37","207567"
"5/15/2018","6909.32","6912.04","6852.73","6888.54","211404"
"5/16/2018","6892.89","6944.54","6891.65","6929.97","208366"
"5/17/2018","6905.75","6952.98","6869.39","6901.63","193170"
"5/18/2018","6876.65","6897.91","6857.58","6866.25","196671"
"5/21/2018","6920.32","6948.27","6876.35","6905.53","194910"
"5/22/2018","6934.7","6947.43","6883.75","6893.62","190828"
"5/23/2018","6847.27","6954.7","6846.94","6953.63","198045"
"5/24/2018","6951.52","6963.68","6882.57","6949.7","199246"
"5/25/2018","6951.47","6982.52","6941.85","6960.92","175766"
"5/29/2018","6928.5","6964.65","6887.12","6926.54","208737"
"5/30/2018","6955.59","6987.63","6938.02","6976.37","204945"
"5/31/2018","6969.93","7016.42","6955.99","6967.73","251461"
"6/1/2018","7010.08","7084.84","7008.02","7083.93","220860"
"6/4/2018","7099.5","7146.77","7099.09","7143.57","214279"
"6/5/2018","7162.41","7179.82","7137.13","7166.75","205863"
"6/6/2018","7180.24","7212.45","7140.92","7210.08","219175"
"6/7/2018","7212.43","7212.43","7115.86","7152.83","232828"
"6/8/2018","7121.76","7161.92","7100.73","7152.62","194158"
"6/11/2018","7149.65","7187.45","7146.09","7168.48","194294"
"6/12/2018","7181.67","7214.49","7173.76","7209.18","200676"
"6/13/2018","7219.58","7261.17","7193.02","7205.26","217277"
"6/14/2018","7233.7","7291.31","7233.7","7279.59","218823"
"6/15/2018","7245.16","7268.84","7220.97","7255.76","304379"
"6/18/2018","7201.18","7256.43","7186.16","7251.41","209395"
"6/19/2018","7158.8","7229.99","7138.02","7228.04","226900"
"6/20/2018","7264.85","7309.99","7256.87","7280.7","230510"
"6/21/2018","7304.05","7308.26","7203.93","7217.49","231588"
"6/22/2018","7239.72","7239.75","7177.46","7197.51","392834"
"6/25/2018","7131.05","7144.29","6976.96","7038.17","241509"
"6/26/2018","7061.23","7108.45","7040.06","7068.2","1665805"
"6/27/2018","7096.6","7128.77","6968.3","6969.67","228643"
"6/28/2018","6963.37","7055.25","6950.23","7031.6","219540"
"6/29/2018","7071.49","7101.83","7031.4","7040.8","219201"
"7/2/2018","6979.54","7099.27","6969.16","7097.82","176791"
"7/3/2018","7121.71","7122.45","7009.51","7014.55","117931"
"7/5/2018","7064","7105.54","7025.25","7101.05","174503"
"7/6/2018","7114.17","7217","7106.1","7207.33","170458"
"7/9/2018","7251.18","7277.58","7221.32","7276","183733"
"7/10/2018","7287.05","7297.79","7257.49","7282.6","172521"
"7/11/2018","7221.66","7271.12","7220.23","7243.98","176142"
"7/12/2018","7276.38","7368.72","7274.16","7366.25","192611"
"7/13/2018","7372.28","7387.74","7348.96","7375.82","171414"
"7/16/2018","7381.03","7390.64","7346.34","7357.9","173019"
"7/17/2018","7291.48","7418.43","7288.3","7403.89","174068"
"7/18/2018","7407.25","7411.25","7368.36","7390.13","185767"
"7/19/2018","7364.66","7388.99","7344.33","7352.36","185303"
"7/20/2018","7379.13","7398.59","7343.37","7350.23","178625"
"7/23/2018","7335.42","7376.82","7301.34","7371.78","165429"
"7/24/2018","7455.51","7475.99","7375.74","7406.25","201485"
"7/25/2018","7406.1","7511.39","7405.64","7508.59","189979"
"7/26/2018","7404.56","7430.12","7385.72","7400.75","221307"
"7/27/2018","7443.24","7443.24","7255.32","7296.78","217617"
"7/30/2018","7292.72","7299.08","7158.78","7193.1","214341"
"7/31/2018","7219.67","7272.96","7179.41","7231.98","219505"
"8/1/2018","7269.2","7294.8","7234.64","7272.89","222355"
"8/2/2018","7221.35","7380.56","7221.35","7372.15","208130"
"8/3/2018","7389.36","7395.49","7356.33","7395.49","201870"
"8/6/2018","7390.82","7439.55","7381.58","7438.99","223817"
"8/7/2018","7459.32","7478.96","7443.88","7462.65","219759"
"8/8/2018","7454.42","7486.21","7435.77","7469.55","208785"
"8/9/2018","7467.51","7498.37","7458.57","7466.96","203295"
"8/10/2018","7409.05","7436.69","7382.83","7408.3","209518"
"8/13/2018","7420.18","7468.82","7398.53","7401.17","191424"
"8/14/2018","7430.45","7455.42","7390","7447.17","191736"
"8/15/2018","7385.67","7409.48","7308.52","7354.66","228696"
"8/16/2018","7409.61","7422.83","7361.88","7374.29","197954"
"8/17/2018","7352.63","7394.94","7312.65","7377.54","184315"
"8/20/2018","7393.58","7395.75","7343.47","7371.42","169897"
"8/21/2018","7393.46","7441.42","7388.37","7397.23","176663"
"8/22/2018","7379.84","7434.48","7374.69","7424.6","166046"
"8/23/2018","7420.31","7465.87","7405.4","7413.84","187989"
"8/24/2018","7443.71","7489.54","7442.99","7485.4","188660"
"8/27/2018","7527.37","7560.76","7512.02","7559.13","231913"
"8/28/2018","7580.85","7588.72","7556.71","7570.25","196130"
"8/29/2018","7585.13","7661.95","7583.52","7660.18","189700"
"8/30/2018","7645.11","7691.1","7619.73","7642.67","201445"
"8/31/2018","7634.44","7676.46","7628.54","7654.55","189991"
"9/4/2018","7629.34","7643.45","7581.35","7622.32","222952"
"9/5/2018","7600.95","7607.18","7498.38","7523.26","259678"
"9/6/2018","7527.22","7532.3","7405.32","7453.17","236868"
"9/7/2018","7402.19","7489.4","7400.99","7430.26","214638"
"9/10/2018","7466.76","7473.75","7410.74","7447.68","204145"
"9/11/2018","7415.09","7519.45","7401.72","7507.87","0"
"9/12/2018","7493.38","7501.24","7422.91","7488.06","234185"
"9/13/2018","7535.23","7578.76","7531.66","7561.69","231872"
"9/14/2018","7575.38","7581.3","7515.04","7545.5","203072"
"9/17/2018","7522.59","7533.92","7427.79","7434.73","228414"
"9/18/2018","7440.86","7531.2","7436.53","7494.4","231799"
"9/19/2018","7498.24","7513.34","7441.56","7490.32","215673"
"9/20/2018","7534.02","7582.43","7523.87","7569.03","228715"
"9/21/2018","7587.39","7603.86","7522.12","7531.07","370682"
"9/24/2018","7477.45","7554.95","7447.23","7548.75","241638"
"9/25/2018","7552.02","7568.17","7525.19","7563.19","228814"
"9/26/2018","7563.96","7637.62","7553.26","7563.09","229073"
"9/27/2018","7600.35","7657.8","7596.96","7629.57","205377"
"9/28/2018","7612.65","7649.3","7598.69","7627.65","232394"
"10/1/2018","7673","7700.56","7627.47","7645.45","228323"
"10/2/2018","7632.37","7685.36","7610.25","7628.28","239137"
"10/3/2018","7663.09","7676.9","7625.6","7637.43","304733"
"10/4/2018","7603.01","7608.24","7436.26","7490","327455"
"10/5/2018","7482.04","7510.45","7327.44","7399.01","267290"
"10/8/2018","7356.54","7415.54","7267.02","7352.82","223964"
"10/9/2018","7352.44","7430.36","7339.86","7371.62","245904"
"10/10/2018","7319.81","7329.24","7042.06","7044.5","307733"
"10/11/2018","7013.48","7120.1","6892.89","6964.03","312929"
"10/12/2018","7150.21","7179.04","7019.89","7157.21","265029"
"10/15/2018","7129.31","7144.16","7047.47","7068.67","214885"
"10/16/2018","7141.67","7291.26","7133.29","7276.43","262330"
"10/17/2018","7310","7311.85","7205.76","7278.63","236472"
"10/18/2018","7250.92","7251.54","7081.89","7116.09","254595"
"10/19/2018","7169.45","7227.96","7080.74","7107.23","253222"
"10/22/2018","7146.03","7193.72","7088.9","7141.21","228240"
"10/23/2018","7002.69","7149.13","6933.56","7118.67","273582"
"10/24/2018","7101.85","7117.34","6777.47","6789.15","293055"
"10/25/2018","6891.27","7063.92","6866.75","7016.39","274181"
"10/26/2018","6804.69","6976.94","6743.78","6852.4","296478"
"10/29/2018","6954.69","6973.19","6574.75","6713.9","268955"
"10/30/2018","6673.84","6816.27","6652.53","6810.12","268131"
"10/31/2018","6933.11","7030.51","6924.09","6967.1","289973"
"11/1/2018","6980.79","7071.84","6932.21","7069.17","270888"
"11/2/2018","7042.3","7085.27","6909.07","6965.29","288991"
"11/5/2018","6946.15","6952.93","6859.8","6937.09","216647"
"11/6/2018","6939.13","7024.78","6928","6988.85","228568"
"11/7/2018","7068.5","7205.96","7057.71","7203.13","267753"
"11/8/2018","7176.19","7192.32","7125.14","7158.59","246243"
"11/9/2018","7095.45","7104.39","6982.89","7039.15","241849"
"11/12/2018","6990.37","6998.8","6819.38","6829.1","228307"
"11/13/2018","6858.59","6951.44","6811.68","6830.91","234394"
"11/14/2018","6896.2","6916.1","6736.18","6769.87","254022"
"11/15/2018","6750.63","6908.83","6702.42","6890.45","250872"
"11/16/2018","6823.03","6898.13","6797.43","6867.02","243826"
"11/19/2018","6832.25","6841.44","6623.37","6642.92","235402"
"11/20/2018","6475.68","6614.01","6442.36","6526.96","266495"
"11/21/2018","6608.12","6639.37","6566.31","6575.66","185805"
"11/23/2018","6525.02","6591.56","6524.55","6527.35","95895"
"11/26/2018","6616.79","6679.91","6590.89","6678.34","201118"
"11/27/2018","6639.39","6715.41","6609.08","6701.04","206736"
"11/28/2018","6756.13","6914.79","6713.29","6913.33","239026"
"11/29/2018","6890.84","6938.02","6839.45","6892.4","198346"
"11/30/2018","6902.24","6951.13","6872.29","6949.01","254282"
"12/3/2018","7106.84","7107","7013.2","7062.13","262102"
"12/4/2018","7026.81","7045.68","6785.85","6795.21","262581"
"12/6/2018","6652.13","6840.5","6630.82","6838.85","2511213"
"12/7/2018","6806.63","6849.38","6594.54","6613.28","247516"
"12/10/2018","6603.36","6710.39","6534.33","6682.74","236756"
"12/11/2018","6782.41","6788.47","6650.83","6704.24","224606"
"12/12/2018","6800.55","6867.66","6761.78","6763.96","241230"
"12/13/2018","6805.7","6833.78","6724.04","6767.97","214352"
"12/14/2018","6679.91","6710.41","6585.31","6594.96","220051"
"12/17/2018","6571","6621.63","6399.55","6448.39","266524"
"12/18/2018","6503.12","6551.04","6434.6","6491.52","258540"
"12/19/2018","6480.31","6575.39","6284.72","6342.97","289995"
"12/20/2018","6312.72","6380.97","6161.85","6243.19","325809"
"12/21/2018","6293.05","6308.31","6013.98","6046.56","453412"
"12/24/2018","5994.08","6075.17","5895.12","5899.35","164727"
"12/26/2018","5969.08","6263.82","5921.86","6262.77","255794"
"12/27/2018","6168.6","6291.99","6043.45","6288.3","241587"
"12/28/2018","6326.62","6388.36","6233.69","6285.27","219909"
"12/31/2018","6354.84","6365.39","6273.94","6329.96","209856"
"1/2/2019","6198.68","6394.74","6198.68","6360.87","226180"
"1/3/2019","6274.76","6292.68","6139.4","6147.13","260729"
"1/4/2019","6250.05","6445.2","6234.59","6422.67","257955"
"1/7/2019","6434.55","6521.44","6412.98","6488.25","250755"
"1/8/2019","6555.91","6574.73","6457","6551.85","237829"
"1/9/2019","6576.54","6631.06","6549.44","6600.69","242259"
"1/10/2019","6551.05","6625.11","6517.54","6620.94","217908"
"1/11/2019","6579.89","6604.56","6562.04","6601.4","206650"
